Player name,Position,Win,Loss,Earned run Average,Games played,Games Started,Complete Game,Shutout,Save,Save Opportunity,Innings pitched,hit,run,earned run,home run,Hit Batsmen,base on balls,Strikeouts,WHIP,AVG
M Clark,P,74.0,71.0,4.61,219.0,197.0,15.0,3.0,0.0,0.0,1246.1,1364.0,687.0,638.0,154.0,24.0,367.0,728.0,1.39,0.279
C Ferguson,P,99.0,64.0,2.67,183.0,170.0,165.0,13.0,4.0,0.0,1514.2,1402.0,793.0,450.0,42.0,11.0,290.0,728.0,1.12,1.199
G Staley,P,134.0,111.0,3.7,640.0,186.0,58.0,9.0,61.0,0.0,1981.2,2070.0,946.0,814.0,187.0,63.0,529.0,727.0,1.31,0.27
J Hesketh,P,60.0,47.0,3.78,339.0,114.0,4.0,2.0,21.0,21.0,961.2,947.0,469.0,404.0,85.0,9.0,378.0,726.0,1.38,0.259
F Killen,P,164.0,131.0,3.78,321.0,300.0,253.0,13.0,0.0,0.0,2511.1,2730.0,1571.0,1054.0,55.0,85.0,822.0,725.0,1.41,0.272
P Quantrill,P,68.0,78.0,3.83,841.0,64.0,1.0,1.0,21.0,45.0,1255.2,1442.0,601.0,534.0,112.0,45.0,336.0,725.0,1.42,0.292
T Phoebus,P,56.0,52.0,3.33,201.0,149.0,29.0,11.0,6.0,10.0,1030.0,888.0,427.0,381.0,85.0,19.0,489.0,725.0,1.34,0.233
R Betancourt,P,38.0,37.0,3.36,680.0,0.0,0.0,0.0,75.0,121.0,685.2,596.0,274.0,256.0,71.0,1.0,164.0,724.0,1.11,0.231
L Hendriks,P,31.0,34.0,3.81,471.0,44.0,1.0,0.0,115.0,139.0,645.0,614.0,305.0,273.0,76.0,19.0,158.0,724.0,1.2,0.248
B Hand,P,35.0,52.0,3.63,520.0,43.0,0.0,0.0,131.0,164.0,719.1,620.0,324.0,290.0,74.0,41.0,276.0,724.0,1.25,0.232
B Anderson,P,82.0,83.0,4.74,291.0,245.0,12.0,4.0,1.0,3.0,1547.0,1743.0,906.0,814.0,264.0,23.0,337.0,723.0,1.34,0.287
D Cox,P,74.0,75.0,3.64,278.0,174.0,21.0,5.0,8.0,8.0,1298.0,1292.0,602.0,525.0,102.0,19.0,432.0,723.0,1.33,0.263
B Woodruff,P,41.0,25.0,3.17,120.0,105.0,1.0,0.0,1.0,1.0,619.1,498.0,227.0,218.0,67.0,26.0,162.0,722.0,1.07,0.218
L Krausse,P,68.0,91.0,4.0,321.0,167.0,21.0,5.0,21.0,22.0,1283.2,1205.0,635.0,571.0,137.0,35.0,493.0,721.0,1.32,0.248
D Matsuzaka,P,56.0,43.0,4.45,158.0,132.0,1.0,0.0,1.0,2.0,790.1,721.0,406.0,391.0,85.0,45.0,387.0,720.0,1.4,0.242
T Zachary,P,186.0,191.0,3.73,533.0,408.0,186.0,24.0,22.0,0.0,3126.1,3580.0,1552.0,1296.0,119.0,41.0,914.0,720.0,1.44,0.294
J Affeldt,P,43.0,46.0,3.97,774.0,42.0,0.0,0.0,28.0,54.0,926.0,904.0,455.0,408.0,76.0,42.0,396.0,720.0,1.4,0.256
V Gregg,P,92.0,63.0,2.7,239.0,161.0,105.0,14.0,12.0,0.0,1393.0,1240.0,547.0,418.0,17.0,51.0,552.0,720.0,1.29,0.246
J Bouton,P,62.0,63.0,3.57,304.0,144.0,34.0,11.0,6.0,6.0,1238.2,1131.0,566.0,492.0,127.0,23.0,435.0,720.0,1.26,0.243
C Lefferts,P,58.0,72.0,3.43,696.0,45.0,1.0,0.0,101.0,101.0,1145.2,1108.0,490.0,436.0,120.0,11.0,322.0,719.0,1.25,0.257
D Davenport,P,73.0,83.0,2.93,259.0,186.0,96.0,18.0,12.0,0.0,1537.0,1399.0,641.0,501.0,22.0,40.0,521.0,719.0,1.25,0.247
E Crane,P,72.0,96.0,3.99,204.0,176.0,146.0,7.0,2.0,0.0,1550.1,1525.0,1190.0,688.0,51.0,58.0,885.0,719.0,1.55,0.263
E Cunningham,P,142.0,167.0,4.22,341.0,310.0,286.0,4.0,2.0,0.0,2726.2,3063.0,1938.0,1279.0,61.0,147.0,1064.0,718.0,1.51,0.277
E Gagne,P,33.0,26.0,3.47,402.0,48.0,0.0,0.0,187.0,204.0,643.2,518.0,268.0,248.0,76.0,33.0,226.0,718.0,1.16,0.219
F Toney,P,139.0,102.0,2.69,336.0,271.0,158.0,28.0,12.0,0.0,2206.0,2037.0,835.0,659.0,59.0,46.0,583.0,718.0,1.19,0.251
L Stange,P,62.0,61.0,3.56,359.0,125.0,32.0,8.0,21.0,23.0,1216.0,1172.0,553.0,481.0,142.0,16.0,344.0,718.0,1.25,0.252
K Foulke,P,41.0,37.0,3.33,619.0,8.0,0.0,0.0,191.0,223.0,786.2,652.0,300.0,291.0,94.0,44.0,194.0,718.0,1.08,0.223
T Gorzelanny,P,50.0,53.0,4.4,314.0,121.0,1.0,1.0,2.0,5.0,883.2,890.0,462.0,432.0,98.0,33.0,387.0,714.0,1.45,0.263
G Pipgras,P,102.0,73.0,4.09,276.0,189.0,93.0,16.0,12.0,0.0,1488.1,1529.0,801.0,676.0,66.0,33.0,598.0,714.0,1.43,0.266
H Iwakuma,P,63.0,39.0,3.42,150.0,136.0,1.0,1.0,2.0,2.0,883.2,825.0,352.0,336.0,115.0,15.0,185.0,714.0,1.14,0.247
B Lee,P,119.0,90.0,3.62,416.0,225.0,72.0,10.0,19.0,24.0,1944.1,2122.0,885.0,783.0,176.0,27.0,531.0,713.0,1.36,0.28
Z Davies,P,58.0,53.0,4.14,182.0,182.0,0.0,0.0,0.0,0.0,966.0,957.0,483.0,444.0,125.0,28.0,326.0,713.0,1.33,0.259
C McLish,P,92.0,92.0,4.02,352.0,209.0,57.0,5.0,6.0,0.0,1609.0,1685.0,825.0,718.0,164.0,27.0,552.0,713.0,1.39,0.27
C Hammond,P,66.0,62.0,4.14,441.0,136.0,5.0,3.0,3.0,15.0,1123.2,1163.0,572.0,517.0,105.0,31.0,387.0,712.0,1.38,0.269
J Taillon,P,51.0,35.0,3.85,144.0,144.0,3.0,1.0,0.0,0.0,791.2,769.0,356.0,339.0,98.0,26.0,194.0,712.0,1.22,0.253
T Van Poppel,P,40.0,52.0,5.58,359.0,98.0,2.0,1.0,4.0,9.0,907.0,944.0,587.0,562.0,143.0,22.0,461.0,711.0,1.55,0.269
M Belisle,P,52.0,58.0,4.32,693.0,44.0,1.0,0.0,14.0,47.0,928.2,1024.0,492.0,446.0,97.0,37.0,238.0,711.0,1.36,0.281
T Milone,P,53.0,52.0,4.6,196.0,146.0,2.0,0.0,3.0,3.0,944.1,1028.0,539.0,483.0,161.0,21.0,227.0,710.0,1.33,0.275
R Ford,P,99.0,71.0,2.59,199.0,170.0,126.0,15.0,9.0,0.0,1487.1,1340.0,595.0,428.0,44.0,34.0,376.0,710.0,1.15,0.243
H Brown,P,85.0,92.0,3.81,358.0,211.0,47.0,13.0,11.0,0.0,1680.0,1677.0,781.0,712.0,173.0,14.0,389.0,710.0,1.23,0.26
D Knowles,P,66.0,74.0,3.12,765.0,8.0,1.0,1.0,143.0,176.0,1092.0,1006.0,437.0,378.0,65.0,38.0,480.0,681.0,1.36,0.25
R Fisher,P,100.0,94.0,2.82,278.0,207.0,110.0,19.0,7.0,0.0,1755.2,1667.0,727.0,550.0,34.0,43.0,481.0,680.0,1.22,0.257
D Bird,P,73.0,60.0,3.99,432.0,100.0,8.0,3.0,60.0,64.0,1213.2,1273.0,590.0,538.0,122.0,22.0,297.0,680.0,1.29,0.273
T Armas,P,53.0,65.0,4.65,185.0,167.0,0.0,0.0,0.0,0.0,925.2,891.0,519.0,478.0,122.0,51.0,431.0,680.0,1.43,0.255
P Ragan,P,77.0,104.0,2.99,283.0,181.0,93.0,12.0,6.0,0.0,1608.1,1555.0,694.0,534.0,38.0,25.0,470.0,680.0,1.26,0.26
T Anderson,P,44.0,43.0,4.16,147.0,141.0,1.0,0.0,0.0,0.0,802.1,778.0,395.0,371.0,112.0,22.0,221.0,680.0,1.25,0.255
D Ward,P,32.0,37.0,3.27,462.0,2.0,0.0,0.0,121.0,121.0,666.2,551.0,267.0,242.0,32.0,17.0,286.0,679.0,1.26,0.228
J Buzhardt,P,71.0,96.0,3.66,326.0,200.0,44.0,15.0,7.0,0.0,1490.2,1425.0,675.0,607.0,130.0,43.0,457.0,678.0,1.26,0.253
G Mogridge,P,132.0,133.0,3.23,398.0,261.0,138.0,20.0,20.0,0.0,2265.2,2352.0,1004.0,813.0,77.0,76.0,565.0,678.0,1.29,0.272
R Gomez,P,76.0,86.0,4.09,289.0,205.0,63.0,15.0,5.0,0.0,1454.0,1436.0,734.0,660.0,154.0,43.0,574.0,677.0,1.38,0.259
W Hudlin,P,158.0,156.0,4.42,491.0,328.0,155.0,11.0,31.0,0.0,2613.1,3011.0,1494.0,1283.0,118.0,44.0,846.0,677.0,1.48,0.289
G Holland,P,30.0,28.0,3.14,556.0,0.0,0.0,0.0,220.0,252.0,547.2,417.0,211.0,191.0,43.0,7.0,241.0,677.0,1.2,0.209
S Ellis,P,63.0,58.0,4.15,229.0,140.0,35.0,3.0,18.0,18.0,1004.0,967.0,503.0,463.0,118.0,22.0,378.0,677.0,1.34,0.253
D Cabrera,P,48.0,65.0,5.1,162.0,155.0,6.0,2.0,1.0,1.0,892.1,884.0,548.0,506.0,92.0,55.0,520.0,674.0,1.57,0.26
J Kelly,P,51.0,33.0,3.95,409.0,81.0,0.0,0.0,6.0,23.0,768.2,735.0,369.0,337.0,66.0,39.0,321.0,673.0,1.37,0.251
C Gaudin,P,45.0,44.0,4.44,344.0,87.0,1.0,0.0,2.0,6.0,836.1,859.0,459.0,413.0,92.0,39.0,382.0,673.0,1.48,0.267
C Burnes,P,35.0,20.0,3.25,136.0,75.0,0.0,0.0,2.0,3.0,520.2,405.0,202.0,188.0,53.0,26.0,143.0,673.0,1.05,0.211
C Swan,P,59.0,72.0,3.74,231.0,185.0,25.0,7.0,2.0,2.0,1235.2,1199.0,575.0,514.0,115.0,11.0,368.0,673.0,1.27,0.256
R Meyer,P,94.0,73.0,3.99,319.0,219.0,65.0,13.0,5.0,0.0,1531.1,1606.0,761.0,679.0,136.0,15.0,541.0,672.0,1.4,0.271
I Delock,P,84.0,75.0,4.03,329.0,147.0,32.0,6.0,31.0,0.0,1238.0,1236.0,629.0,555.0,142.0,24.0,530.0,672.0,1.43,0.259
M Trombley,P,37.0,47.0,4.48,509.0,36.0,0.0,0.0,44.0,61.0,795.2,800.0,427.0,396.0,114.0,30.0,319.0,672.0,1.41,0.261
R Langford,P,73.0,106.0,4.01,260.0,196.0,85.0,10.0,0.0,0.0,1491.0,1570.0,745.0,664.0,160.0,18.0,416.0,671.0,1.33,0.271
W LeBlanc,P,46.0,49.0,4.54,258.0,129.0,0.0,0.0,3.0,5.0,931.1,977.0,495.0,470.0,150.0,23.0,283.0,671.0,1.35,0.269
C Bassitt,P,46.0,34.0,3.54,137.0,124.0,1.0,1.0,0.0,0.0,740.2,664.0,308.0,291.0,79.0,55.0,228.0,671.0,1.2,0.237
P Lindblad,P,68.0,63.0,3.3,655.0,32.0,1.0,1.0,64.0,78.0,1213.2,1157.0,510.0,445.0,112.0,26.0,384.0,671.0,1.27,0.253
B Bohanon,P,54.0,60.0,5.19,304.0,157.0,8.0,2.0,2.0,2.0,1116.0,1229.0,706.0,643.0,142.0,58.0,489.0,671.0,1.54,0.282
B Cecil,P,44.0,47.0,4.29,443.0,74.0,2.0,1.0,12.0,29.0,756.0,757.0,382.0,360.0,96.0,23.0,269.0,670.0,1.36,0.261
L Benton,P,127.0,128.0,4.03,455.0,261.0,123.0,13.0,22.0,0.0,2297.0,2559.0,1190.0,1029.0,109.0,25.0,691.0,670.0,1.41,0.288
J Bakley,P,76.0,125.0,3.66,215.0,204.0,191.0,7.0,0.0,0.0,1782.2,1909.0,1321.0,725.0,43.0,37.0,564.0,669.0,1.39,0.356
B Looper,P,72.0,65.0,4.15,670.0,97.0,1.0,1.0,103.0,137.0,1176.0,1242.0,594.0,542.0,132.0,40.0,373.0,669.0,1.37,0.272
P Zachry,P,69.0,67.0,3.52,293.0,154.0,29.0,7.0,3.0,3.0,1177.1,1147.0,529.0,461.0,88.0,21.0,495.0,669.0,1.39,0.259
J Hearn,P,109.0,89.0,3.81,396.0,229.0,63.0,10.0,8.0,0.0,1703.2,1661.0,847.0,721.0,158.0,25.0,655.0,669.0,1.36,0.255
S Farr,P,48.0,45.0,3.25,509.0,28.0,1.0,1.0,132.0,132.0,824.1,751.0,327.0,298.0,70.0,32.0,334.0,668.0,1.32,0.244
J Kralick,P,67.0,65.0,3.56,235.0,169.0,45.0,12.0,1.0,0.0,1218.0,1238.0,541.0,482.0,125.0,23.0,318.0,668.0,1.28,0.264
R Franklin,P,62.0,76.0,4.14,532.0,106.0,6.0,3.0,84.0,113.0,1201.0,1230.0,588.0,552.0,173.0,52.0,353.0,668.0,1.32,0.265
J Nicasio,P,40.0,46.0,4.71,364.0,82.0,0.0,0.0,9.0,24.0,720.1,769.0,402.0,377.0,83.0,22.0,260.0,668.0,1.43,0.273
C Wright,P,100.0,111.0,3.5,329.0,235.0,67.0,9.0,3.0,5.0,1728.2,1679.0,764.0,672.0,143.0,23.0,550.0,667.0,1.29,0.256
C Morgan,P,78.0,78.0,2.51,210.0,172.0,107.0,15.0,3.0,0.0,1445.1,1180.0,586.0,403.0,18.0,95.0,578.0,667.0,1.22,0.229
D Phelps,P,34.0,40.0,3.8,367.0,67.0,1.0,0.0,7.0,29.0,682.2,625.0,309.0,288.0,71.0,32.0,273.0,666.0,1.32,0.244
M Hendrickson,P,58.0,74.0,5.03,328.0,166.0,4.0,1.0,1.0,7.0,1169.0,1361.0,723.0,653.0,145.0,26.0,345.0,666.0,1.46,0.291
J Smith,P,55.0,34.0,3.14,866.0,0.0,0.0,0.0,30.0,66.0,762.1,653.0,289.0,266.0,66.0,40.0,254.0,666.0,1.19,0.231
J Howell,P,58.0,53.0,3.34,568.0,21.0,2.0,0.0,155.0,155.0,844.2,782.0,335.0,313.0,57.0,19.0,291.0,666.0,1.27,0.246
H Street,P,42.0,34.0,2.95,668.0,0.0,0.0,0.0,324.0,376.0,680.0,542.0,237.0,223.0,70.0,8.0,183.0,665.0,1.07,0.218
D Hernandez,P,38.0,47.0,4.12,547.0,27.0,0.0,0.0,24.0,56.0,648.2,594.0,311.0,297.0,88.0,26.0,253.0,664.0,1.31,0.241
W Smith,P,31.0,34.0,3.59,513.0,17.0,0.0,0.0,91.0,126.0,553.2,481.0,251.0,221.0,72.0,14.0,206.0,664.0,1.24,0.232
H O'Day,P,73.0,110.0,3.74,201.0,192.0,177.0,5.0,4.0,0.0,1651.1,1655.0,1128.0,687.0,65.0,81.0,578.0,663.0,1.35,0.258
H Carrasco,P,44.0,50.0,4.0,647.0,10.0,0.0,0.0,19.0,31.0,832.1,792.0,411.0,370.0,69.0,33.0,387.0,662.0,1.42,0.251
K Gregg,P,30.0,46.0,4.24,594.0,8.0,0.0,0.0,177.0,220.0,720.1,673.0,365.0,339.0,78.0,29.0,329.0,661.0,1.39,0.245
C Melton,P,86.0,80.0,3.42,272.0,179.0,65.0,13.0,16.0,0.0,1453.2,1446.0,663.0,552.0,79.0,22.0,431.0,660.0,1.29,0.259
T Chatwood,P,52.0,60.0,4.45,229.0,143.0,2.0,1.0,5.0,8.0,878.2,867.0,463.0,434.0,88.0,37.0,462.0,660.0,1.51,0.263
M Williams,P,45.0,58.0,3.65,619.0,3.0,0.0,0.0,192.0,192.0,691.1,537.0,317.0,280.0,49.0,52.0,544.0,660.0,1.56,0.218
B Dietrich,P,108.0,128.0,4.48,366.0,253.0,92.0,17.0,11.0,0.0,2003.2,2117.0,1146.0,997.0,128.0,22.0,890.0,660.0,1.5,0.271
R Iglesias,P,27.0,43.0,3.0,406.0,21.0,0.0,0.0,157.0,182.0,543.2,429.0,198.0,181.0,64.0,22.0,158.0,660.0,1.08,0.214
J Beattie,P,52.0,87.0,4.17,203.0,182.0,31.0,7.0,1.0,1.0,1148.2,1174.0,581.0,532.0,88.0,29.0,461.0,660.0,1.42,0.267
J Diekman,P,25.0,29.0,3.89,600.0,0.0,0.0,0.0,15.0,40.0,514.0,424.0,260.0,222.0,43.0,42.0,297.0,660.0,1.4,0.222
W Peralta,P,56.0,61.0,4.29,258.0,139.0,2.0,1.0,16.0,20.0,911.1,958.0,482.0,434.0,110.0,30.0,361.0,660.0,1.45,0.274
R Waits,P,79.0,92.0,4.25,317.0,190.0,47.0,10.0,8.0,8.0,1427.0,1514.0,741.0,674.0,110.0,11.0,568.0,659.0,1.46,0.277
H Porter,P,96.0,107.0,3.7,207.0,206.0,201.0,9.0,0.0,0.0,1793.1,1893.0,1209.0,737.0,43.0,52.0,466.0,659.0,1.32,0.266
S Busby,P,70.0,54.0,3.72,167.0,150.0,53.0,7.0,0.0,0.0,1060.2,1003.0,483.0,438.0,73.0,25.0,433.0,659.0,1.35,0.253
J Cruz,P,38.0,36.0,4.05,447.0,38.0,0.0,0.0,6.0,19.0,655.0,576.0,332.0,295.0,67.0,46.0,346.0,659.0,1.41,0.239
S Sparks,P,59.0,76.0,4.88,270.0,182.0,16.0,2.0,3.0,5.0,1319.2,1451.0,800.0,716.0,154.0,52.0,520.0,658.0,1.49,0.28
E D?az,P,16.0,29.0,2.93,404.0,0.0,0.0,0.0,205.0,237.0,399.1,283.0,139.0,130.0,43.0,29.0,141.0,657.0,1.06,0.195
J Weimer,P,97.0,69.0,2.23,191.0,180.0,143.0,21.0,2.0,0.0,1472.2,1227.0,511.0,365.0,14.0,73.0,493.0,657.0,1.17,0.227
J Price,P,45.0,49.0,3.65,372.0,84.0,10.0,1.0,13.0,13.0,906.0,839.0,408.0,367.0,95.0,9.0,337.0,657.0,1.3,0.246
J Scott,P,103.0,109.0,3.87,356.0,195.0,115.0,11.0,19.0,0.0,1814.2,1969.0,908.0,780.0,94.0,43.0,493.0,657.0,1.36,0.281
J Taylor,P,152.0,139.0,2.66,310.0,286.0,278.0,19.0,5.0,0.0,2617.0,2502.0,1195.0,774.0,41.0,92.0,582.0,657.0,1.18,0.25
S Trout,P,88.0,92.0,4.18,301.0,236.0,32.0,9.0,4.0,4.0,1501.1,1665.0,791.0,697.0,90.0,33.0,578.0,656.0,1.49,0.286
J Williams,P,52.0,66.0,4.59,236.0,149.0,3.0,2.0,2.0,6.0,1029.2,1080.0,571.0,525.0,130.0,58.0,352.0,655.0,1.39,0.272
G Nelson,P,53.0,64.0,4.13,493.0,68.0,6.0,1.0,28.0,28.0,1080.0,1061.0,537.0,496.0,117.0,33.0,418.0,655.0,1.37,0.258
R Benge,P,101.0,130.0,4.52,346.0,248.0,102.0,12.0,19.0,0.0,1875.1,2177.0,1108.0,941.0,132.0,30.0,598.0,655.0,1.48,0.292
B Howry,P,45.0,52.0,3.84,769.0,0.0,0.0,0.0,66.0,105.0,787.2,731.0,366.0,336.0,93.0,29.0,253.0,653.0,1.25,0.246
J Barnes,P,152.0,150.0,3.22,422.0,312.0,180.0,26.0,13.0,0.0,2569.2,2686.0,1151.0,919.0,88.0,25.0,515.0,653.0,1.25,0.273
J Kern,P,53.0,57.0,3.32,416.0,14.0,1.0,0.0,88.0,88.0,793.1,670.0,332.0,293.0,35.0,29.0,444.0,651.0,1.4,0.235
C Morton,P,87.0,92.0,3.73,255.0,242.0,51.0,13.0,1.0,2.0,1648.2,1753.0,776.0,684.0,120.0,27.0,565.0,650.0,1.41,0.275
T Mahle,P,32.0,39.0,4.35,118.0,117.0,0.0,0.0,0.0,0.0,610.0,576.0,316.0,295.0,93.0,29.0,226.0,649.0,1.31,0.248
T Hanson,P,49.0,35.0,3.8,123.0,121.0,1.0,0.0,0.0,0.0,708.0,659.0,325.0,299.0,78.0,30.0,249.0,648.0,1.28,0.246
J Witasick,P,32.0,41.0,4.64,405.0,56.0,3.0,1.0,5.0,19.0,731.1,775.0,429.0,377.0,97.0,35.0,364.0,645.0,1.56,0.272
R Dibble,P,27.0,25.0,2.98,385.0,0.0,0.0,0.0,89.0,89.0,477.0,332.0,169.0,158.0,27.0,12.0,238.0,645.0,1.19,0.197
B Voiselle,P,74.0,84.0,3.84,245.0,190.0,74.0,13.0,3.0,0.0,1373.1,1370.0,677.0,586.0,115.0,15.0,588.0,645.0,1.43,0.258
B Loes,P,80.0,63.0,3.89,316.0,139.0,42.0,9.0,32.0,0.0,1190.1,1135.0,565.0,514.0,118.0,35.0,421.0,645.0,1.31,0.252
S Miller,P,38.0,58.0,4.21,168.0,132.0,5.0,5.0,0.0,1.0,779.0,755.0,394.0,364.0,86.0,20.0,312.0,645.0,1.37,0.254
T Seaton,P,92.0,65.0,3.12,231.0,155.0,90.0,15.0,11.0,0.0,1340.0,1235.0,606.0,465.0,30.0,42.0,530.0,644.0,1.32,0.249
S Harriss,P,95.0,135.0,4.26,349.0,228.0,89.0,7.0,16.0,0.0,1750.1,1963.0,1009.0,828.0,75.0,41.0,630.0,644.0,1.48,0.29
R Beck,P,38.0,45.0,3.3,704.0,0.0,0.0,0.0,286.0,299.0,768.0,703.0,308.0,282.0,97.0,20.0,191.0,644.0,1.16,0.243
M Melancon,P,37.0,40.0,2.94,732.0,0.0,0.0,0.0,262.0,305.0,726.2,657.0,276.0,237.0,44.0,25.0,192.0,643.0,1.17,0.239
W Clark,P,111.0,97.0,3.66,355.0,209.0,91.0,14.0,16.0,0.0,1747.1,1897.0,836.0,711.0,86.0,17.0,383.0,643.0,1.3,0.275
K Freeland,P,50.0,51.0,4.24,156.0,151.0,0.0,0.0,0.0,0.0,834.2,883.0,416.0,393.0,107.0,39.0,287.0,642.0,1.4,0.273
D Reyes,P,35.0,35.0,4.21,673.0,40.0,0.0,0.0,4.0,15.0,726.2,724.0,384.0,340.0,61.0,23.0,400.0,642.0,1.55,0.263
D Brocail,P,52.0,48.0,4.0,626.0,42.0,0.0,0.0,9.0,23.0,880.0,885.0,436.0,391.0,85.0,35.0,310.0,642.0,1.36,0.262
M Thornton,P,36.0,46.0,3.41,748.0,1.0,0.0,0.0,23.0,58.0,662.2,594.0,273.0,251.0,52.0,20.0,251.0,642.0,1.28,0.238
C Leskanic,P,50.0,34.0,4.36,603.0,11.0,0.0,0.0,55.0,71.0,712.2,678.0,365.0,345.0,80.0,17.0,362.0,641.0,1.46,0.253
D Aase,P,66.0,60.0,3.8,448.0,91.0,22.0,5.0,82.0,82.0,1109.1,1085.0,503.0,468.0,89.0,7.0,457.0,641.0,1.39,0.259
R Soriano,P,24.0,28.0,2.89,591.0,8.0,0.0,0.0,207.0,245.0,636.1,489.0,213.0,204.0,62.0,15.0,197.0,641.0,1.08,0.209
S Alcantara,P,34.0,43.0,3.12,119.0,111.0,9.0,3.0,0.0,0.0,721.2,596.0,290.0,250.0,69.0,30.0,229.0,640.0,1.14,0.225
M Eichhorn,P,48.0,43.0,3.0,563.0,7.0,0.0,0.0,32.0,32.0,885.2,825.0,328.0,295.0,49.0,40.0,270.0,640.0,1.24,0.25
P Smith,P,47.0,71.0,4.55,231.0,163.0,12.0,4.0,1.0,1.0,1025.2,1043.0,557.0,518.0,126.0,10.0,404.0,640.0,1.41,0.266
A Houtteman,P,87.0,91.0,4.14,325.0,181.0,78.0,14.0,20.0,0.0,1555.0,1646.0,810.0,715.0,136.0,40.0,516.0,639.0,1.39,0.272
A Mahaffey,P,59.0,64.0,4.17,185.0,148.0,46.0,9.0,1.0,0.0,999.0,959.0,507.0,463.0,125.0,39.0,368.0,639.0,1.33,0.255
I Snell,P,38.0,53.0,4.8,152.0,136.0,2.0,0.0,0.0,0.0,803.2,873.0,458.0,429.0,100.0,16.0,372.0,639.0,1.55,0.279
B Fuentes,P,26.0,43.0,3.62,650.0,0.0,0.0,0.0,204.0,245.0,613.1,515.0,267.0,247.0,64.0,52.0,258.0,639.0,1.26,0.227
B Krueger,P,68.0,66.0,4.35,301.0,164.0,9.0,2.0,4.0,4.0,1194.1,1305.0,685.0,577.0,104.0,24.0,493.0,639.0,1.51,0.28
A Fromme,P,80.0,90.0,2.9,252.0,167.0,90.0,14.0,4.0,0.0,1438.0,1297.0,637.0,464.0,37.0,50.0,530.0,638.0,1.27,0.246
D Wickersham,P,68.0,57.0,3.66,283.0,124.0,29.0,5.0,18.0,20.0,1123.0,1071.0,514.0,457.0,100.0,56.0,384.0,638.0,1.3,0.252
D O'Day,P,42.0,21.0,2.59,644.0,0.0,0.0,0.0,21.0,46.0,609.0,458.0,189.0,175.0,64.0,50.0,172.0,637.0,1.03,0.207
B Shaw,P,43.0,45.0,3.92,753.0,2.0,0.0,0.0,15.0,56.0,714.2,676.0,351.0,311.0,78.0,26.0,278.0,637.0,1.33,0.249
H Bell,P,38.0,32.0,3.49,590.0,0.0,0.0,0.0,168.0,209.0,628.2,584.0,258.0,244.0,48.0,16.0,214.0,637.0,1.27,0.247
B Swift,P,95.0,82.0,3.58,336.0,165.0,78.0,7.0,20.0,0.0,1637.2,1682.0,753.0,651.0,103.0,36.0,351.0,636.0,1.24,0.263
M Norris,P,58.0,59.0,3.89,201.0,157.0,52.0,7.0,0.0,0.0,1124.1,972.0,542.0,486.0,108.0,45.0,499.0,636.0,1.31,0.233
R Sewell,P,143.0,97.0,3.55,390.0,243.0,137.0,20.0,15.0,0.0,2119.1,2101.0,982.0,836.0,116.0,23.0,748.0,636.0,1.34,0.256
A Lopez,P,62.0,36.0,3.56,459.0,9.0,0.0,0.0,93.0,93.0,910.0,785.0,392.0,360.0,102.0,15.0,367.0,635.0,1.27,0.234
F Beebe,P,62.0,83.0,2.86,202.0,153.0,93.0,9.0,4.0,0.0,1294.1,1090.0,587.0,412.0,17.0,46.0,534.0,634.0,1.25,0.227
B Harmon,P,107.0,133.0,3.33,321.0,240.0,143.0,15.0,12.0,0.0,2054.0,1966.0,957.0,761.0,43.0,38.0,762.0,634.0,1.33,0.26
D Betances,P,21.0,23.0,2.53,374.0,1.0,0.0,0.0,36.0,55.0,394.1,240.0,124.0,111.0,26.0,28.0,183.0,633.0,1.07,0.173
D Miceli,P,43.0,52.0,4.48,631.0,9.0,0.0,0.0,39.0,60.0,700.2,684.0,383.0,349.0,93.0,20.0,310.0,632.0,1.42,0.256
T Martinez,P,55.0,42.0,3.45,546.0,2.0,0.0,0.0,115.0,115.0,834.0,732.0,357.0,320.0,53.0,8.0,425.0,632.0,1.39,0.242
S Sanders,P,34.0,45.0,4.86,234.0,88.0,2.0,1.0,5.0,8.0,681.2,674.0,399.0,368.0,93.0,14.0,276.0,632.0,1.39,0.257
M Gonzales,P,61.0,48.0,4.08,153.0,145.0,3.0,0.0,0.0,0.0,843.0,858.0,417.0,382.0,120.0,30.0,220.0,631.0,1.28,0.262
S Shields,P,46.0,44.0,3.18,491.0,15.0,0.0,0.0,21.0,51.0,697.0,589.0,285.0,246.0,55.0,21.0,278.0,631.0,1.24,0.228
R Duren,P,27.0,44.0,3.83,311.0,32.0,2.0,1.0,57.0,0.0,589.1,443.0,284.0,251.0,40.0,41.0,392.0,630.0,1.42,0.209
A Hassler,P,44.0,71.0,3.83,387.0,112.0,26.0,5.0,29.0,29.0,1123.1,1125.0,562.0,478.0,67.0,32.0,520.0,630.0,1.46,0.264
S Reed,P,49.0,44.0,3.63,833.0,0.0,0.0,0.0,18.0,32.0,870.2,811.0,384.0,351.0,107.0,61.0,285.0,630.0,1.26,0.249
J Robinson,P,46.0,57.0,3.79,454.0,62.0,2.0,1.0,39.0,39.0,901.1,880.0,433.0,380.0,75.0,18.0,349.0,629.0,1.36,0.258
T Worrell,P,50.0,52.0,3.09,617.0,0.0,0.0,0.0,256.0,256.0,693.2,608.0,264.0,238.0,65.0,7.0,247.0,628.0,1.23,0.235
